,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,313,982.4387922607135,33.77955535312705,1019.3571598016852,68.66133394061887,1000.8979760311993,51.22044464687296
0,314,983.7822109854078,34.81758956144499,1020.6696211341755,69.53178121804856,1002.2259160597916,52.17468538974678
0,315,984.0626946900768,35.09979998953415,1019.6188784361576,68.30733655780925,1001.8407865631173,51.7035682736717
0,316,986.9627351259252,38.119933096141864,1020.0967058922445,68.67342462354988,1003.5297205090849,53.39667885984587
0,317,988.0695935510163,38.32048718341454,1021.52440398862,68.83022215304183,1004.7969987698182,53.57535466822819
0,318,988.2466597641835,38.356210316533364,1022.104573089097,68.88699388774286,1005.1756164266403,53.62160210213811
0,319,990.2488875367209,39.727405467280235,1023.7873498061061,69.61439213760947,1007.0181186714135,54.67089880244485
0,320,990.7737419909084,40.8724903977542,1024.4953189674447,70.57760320459904,1007.6345304791766,55.72504680117662
0,321,991.0131060575696,41.92918351600545,1025.3044905927447,71.60397159256287,1008.1587983251572,56.76657755428416
0,322,991.8914041302668,43.6349203514838,1026.0956205696832,72.6467408575132,1008.9935123499749,58.1408306044985
0,323,992.744050314666,45.5797524477218,1025.7723511940287,73.01324060413864,1009.2582007543474,59.29649652593022
0,324,992.8012271083053,46.22783296105102,1025.8150459964647,73.12415492582478,1009.308136552385,59.6759939434379
0,325,992.5984276885571,46.414117583839285,1026.002287282985,73.14954961951841,1009.300357485771,59.78183360167885
0,326,992.3186139087535,46.441027018981295,1026.2296888865312,73.14586688574022,1009.2741513976423,59.79344695236075
0,327,992.0268567351574,46.414231179887906,1026.4603056284636,73.13292663381534,1009.2435811818104,59.773578906851625
0,328,991.74731533254,46.3724609033155,1026.6810303592783,73.11810229075712,1009.2141728459092,59.74528159703631
0,329,991.1110426509196,45.65908910105696,1027.2644094704578,73.10397747136798,1009.1877260606886,59.38153328621247
0,330,991.146145345719,46.041419515165565,1027.189696094862,73.09318478402867,1009.1679207202906,59.56730214959711
0,331,990.9342729040732,45.495569932940015,1028.0248738116115,73.08068507275702,1009.4795733578424,59.28812750284852
0,332,990.7495900482703,45.28310254724641,1028.4233958288773,73.07201933242715,1009.5864929385739,59.17756093983678
0,333,990.2966221089544,45.189826839632396,1028.275178224002,73.06368635154939,1009.2859001664782,59.12675659559089
0,334,990.3452303456122,45.144231518154456,1028.6417665936187,73.05617131502476,1009.4934984696155,59.100201416589606
0,335,990.281799148616,45.11833060255936,1028.8468273147269,73.04955464972878,1009.5643132316713,59.083942626144065
