,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,316,1791.79078644676,39.985359582277255,1853.3569033636304,73.94143832910902,1822.573844905195,56.96339895569314
0,317,1786.7327245489864,39.804430543425354,1847.3147086145616,73.21772217370142,1817.023716581774,56.511076358563386
0,319,1768.2388549388124,38.08776418209737,1829.6644118363456,71.98602474206163,1798.951633387579,55.0368944620795
0,320,1759.7153527301537,37.169790215343596,1819.883534840864,70.36725860733657,1789.7994437855089,53.76852441134008
0,321,1749.2790454891795,35.48084966704063,1810.000990921219,69.15234138527609,1779.6400182051993,52.31659552615836
0,322,1737.3683315949643,32.180985550039935,1802.3288269229392,68.75520644218518,1769.8485792589518,50.46809599611256
0,323,1728.1749232849647,31.657862234447,1790.9619177095997,67.31714687810155,1759.5684204972822,49.487504556274274
0,324,1725.256153445906,31.53161925837499,1786.8342512970103,66.80186251095327,1756.0452023714581,49.16674088466413
0,325,1724.6727614547328,31.528144450314567,1785.4899141223389,66.64775689171584,1755.0813377885358,49.08795067101521
0,326,1724.9021482967585,31.563403098174373,1785.146453409314,66.6236392402411,1755.0243008530363,49.09352116920774
0,327,1725.3936406260284,31.609011922257658,1785.1551745354843,66.64471968660584,1755.2744075807564,49.126865804431745
0,328,1725.9409784262102,31.654471126560438,1785.2732095966687,66.67919241003538,1755.6070940114396,49.16683176829791
0,329,1726.469015949388,31.696171897979212,1785.4111982991215,66.7153073643299,1755.9401071242546,49.20573963115456
0,330,1726.9535218627486,31.7332309711159,1785.5388106147518,66.7490347846043,1756.2461662387502,49.2411328778601
0,331,1727.3895706667925,31.76577422214554,1785.6479010534947,66.77926655657227,1756.5187358601436,49.2725203893589
0,332,1727.779119856066,31.794245402026448,1785.7381853235831,66.80595004471185,1756.7586525898246,49.30009772336915
0,333,1728.126241554022,31.819144246989897,1785.811808266153,66.82937563551276,1756.9690249100877,49.32425994125133
0,334,1728.4353654110446,31.840937250055084,1785.8713762167422,66.84991387273223,1757.1533708138934,49.345425561393654
0,335,1728.710679845632,31.86003420130233,1785.9193078720937,66.86792466919803,1757.3149938588629,49.36397943525018
