,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,3,962.7064051919803,39.8230224313406,995.309058867417,62.59965268448892,979.0077320296987,51.21133755791476
0,4,962.629591939611,40.12680487248502,995.418408666685,63.10960792608171,979.024000303148,51.618206399283366
0,5,962.5484256718377,39.449749899837926,996.2321691303277,63.22419668165209,979.3902974010828,51.33697329074501
0,6,964.3447718628055,39.90066825073404,998.1881614062592,63.935758541106914,981.2664666345323,51.918213395920475
0,7,965.2034312026346,42.12319522257672,997.9803761300551,65.54449403722347,981.5919036663449,53.8338446299001
0,8,967.3879651653272,42.92449239865422,998.7376137740638,65.40976176316545,983.0627894696954,54.167127080909836
0,9,967.7563220751994,42.48712174672207,999.378720207458,65.31892787322451,983.5675211413286,53.90302480997329
0,10,967.9354678770984,42.315439133548736,999.5189659430963,65.26998262334038,983.7272169100974,53.79271087844456
0,11,968.0012735465309,42.23085453346522,1000.189020593581,65.90137756392946,984.0951470700559,54.06611604869734
0,12,969.3119361826876,42.848537326546165,1001.0987751980817,66.12167224909328,985.2053556903847,54.48510478781972
0,13,970.152538741329,43.73781794086827,1001.0555220050657,66.18185622889962,985.6040303731972,54.959837084883944
0,14,971.6468756558236,45.403704054917206,1000.4743899808757,66.18303360364571,986.0606328183496,55.79336882928146
0,15,972.7011416677044,44.61535418742179,1003.1376230637168,66.85031927861175,987.9193823657106,55.73283673301677
0,16,973.1925106902215,44.3489060787703,1003.9164750274742,67.07878707442298,988.5544928588479,55.71384657659664
0,17,973.8431431479902,44.88532762536085,1003.6912661362005,67.15020710769402,988.7672046420953,56.01776736652744
0,18,974.4098232509969,45.74260777375362,1003.8788996677828,67.82569863466593,989.1443614593898,56.78415320420977
0,19,975.5848566530932,46.048168084616584,1004.9319632807561,68.06435445350775,990.2584099669247,57.05626126906216
0,20,976.2934533064055,46.81160217534327,1005.6709784559681,68.80414846512141,990.9822158811868,57.80787532023234
0,21,977.5511497392066,46.418872095427155,1007.5572630016375,69.06760344976362,992.554206370422,57.74323777259539
0,22,978.0690496872003,46.26133531540813,1008.1709389983631,69.1549345281704,993.1199943427816,57.70813492178927
0,23,978.2997019500147,46.18725162555937,1008.9671421980694,69.82960021408495,993.6334220740421,58.00842591982216
0,24,978.950467621393,46.4324124200558,1009.7981734200337,70.213752043981,994.3743205207134,58.3230822320184
0,29,982.5047874965492,52.59614158725748,1015.3559222415016,77.55654755537856,998.9303548690255,65.07634457131802
0,30,982.2674360006835,52.39813219326559,1017.5674101211664,78.80421283651484,999.9174230609249,65.60117251489021
0,31,981.6209034030521,52.34541874524186,1019.553392470464,80.52760879740242,1000.5871479367581,66.43651377132214
0,32,982.6816302467973,52.94831571773085,1021.5153360984665,81.17420424265885,1002.0984831726319,67.06125998019485
0,33,981.3604454426353,53.16574527866783,1022.680592844183,83.32788685514112,1002.0205191434092,68.24681606690447
0,34,980.8982543370925,53.241334286907474,1023.0603448163357,84.13292808040667,1001.9792995767141,68.68713118365707
0,35,981.1067734657718,53.25132943603633,1023.3936240399702,84.41333523525101,1002.250198752871,68.83233233564367
0,36,981.2359236933868,54.5269023157286,1023.4229835496043,85.77399355119566,1002.3294536214955,70.15044793346213
0,37,981.5044437663018,55.007424926475295,1024.4623416382492,86.91594044921902,1002.9833927022755,70.96168268784716
0,38,984.025385736215,56.467611063193246,1025.6324118351104,87.32574416981514,1004.8288987856627,71.89667761650419
0,39,983.9555729614789,56.3588275393024,1026.4330129237449,88.09290474168985,1005.1942929426118,72.22586614049612
0,40,984.7467057616668,56.955433766652625,1026.532943631127,88.3595694930739,1005.6398246963969,72.65750162986326
0,41,985.0978539895207,57.164644625760666,1026.464802053501,88.42078753882925,1005.7813280215108,72.79271608229496
0,42,985.5425341978687,58.53851946982262,1026.0778075459734,89.06910974300642,1005.8101708719211,73.80381460641452
0,43,985.09940096697,59.040988869956465,1027.8133175713547,91.27065535295552,1006.4563592691624,75.15582211145599
