,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,186,1843.0814436671055,47.44088929374591,1914.2252260359887,81.44088929374591,1878.6533348515472,64.44088929374591
0,187,1829.1240139608992,46.95178624437509,1897.0373402060638,79.42528387405008,1863.0806770834815,63.18853505921258
0,188,1813.9217241231393,42.31199589554074,1885.2799581006846,76.56371082071794,1849.600841111912,59.437853358129345
0,189,1801.2977683794284,42.97925796070656,1866.479329970657,74.2792952592954,1833.8885491750427,58.62927661000098
0,190,1788.48218935296,41.21153928003011,1852.6774286273192,72.13785689793467,1820.5798089901396,56.67469808898239
0,191,1784.6768846249224,40.672190832377595,1848.4405795495181,71.49361484339651,1816.5587320872203,56.082902837887055
0,192,1774.9412094723302,39.845874187882906,1836.890631575961,69.96013170574605,1805.9159205241456,54.90300294681448
0,193,1763.7950841246704,38.91723047535328,1824.7783139555527,68.80013327594197,1794.2866990401117,53.858681875647626
0,194,1750.1219575472226,35.89466097119816,1814.546040780508,67.76733363541732,1782.3339991638654,51.83099730330774
0,195,1739.7944595154097,34.52063715064165,1804.0416736522081,66.3058116705717,1771.918066583809,50.413224410606674
0,197,1715.169850709158,31.966359550189633,1779.1870073539355,63.90869387427462,1747.1784290315468,47.93752671223213
0,198,1711.5150806045312,31.56413976704416,1775.0858781210366,63.53016438580525,1743.3004793627838,47.54715207642471
0,199,1701.4916761872391,30.31905286151806,1764.9789083183416,62.24306613564208,1733.2352922527903,46.28105949858007
0,200,1694.910693146623,30.582797435798494,1752.7297760719562,59.42368660089696,1723.8202346092896,45.00324201834773
0,201,1683.9313849695504,29.853554947706286,1742.5532684910377,59.40424806659679,1713.242326730294,44.62890150715154
0,202,1673.9070920914473,28.270583638590914,1733.546115640568,58.70924645480312,1703.7266038660077,43.48991504669702
0,203,1665.7411989549862,28.37453735715914,1722.0738754907761,57.17090610824343,1693.9075372228813,42.772721732701285
0,204,1663.2525378846772,28.48914905297627,1718.2728227491068,56.65414004050636,1690.7626803168919,42.57164454674132
0,205,1656.3242597801843,26.537925659452256,1708.1017617706107,53.135206220019,1682.2130107753974,39.83656593973563
0,206,1647.7186161452025,25.56667011407632,1698.5624191855547,51.68433808312277,1673.1405176653786,38.62550409859954
