,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,286,1353.8130868069939,48.02252449216262,1410.807109142676,93.31596541540792,1382.310097974835,70.66924495378527
0,287,1362.08162144353,49.77096068636397,1419.072417768093,94.90199368179796,1390.5770196058115,72.33647718408096
0,288,1364.4576270013092,50.27618717383969,1421.5979876459096,95.34028323182348,1393.0278073236095,72.80823520283158
0,289,1368.9030893346833,50.38300421218224,1430.4134595742025,98.98970676829404,1399.658274454443,74.68635549023814
0,290,1374.69185272825,51.74938116600223,1437.7816444871814,101.57063269541356,1406.2367486077158,76.6600069307079
0,291,1383.404514835189,54.90933114259914,1444.9730065399592,103.13976058110859,1414.1887606875741,79.02454586185387
0,292,1391.1313762762777,56.74175061810451,1454.2345063852038,105.66368738670224,1422.6829413307407,81.20271900240337
0,293,1399.889977390199,59.369489366315406,1466.641236827011,111.19546559889031,1433.2656071086049,85.28247748260286
0,294,1403.0491557924001,60.31591278152965,1471.077970732501,113.20906160271886,1437.0635632624505,86.76248719212425
0,295,1410.5670859405018,61.923254949154185,1477.6818976909665,113.89000928341675,1444.124491815734,87.90663211628546
0,296,1418.8299280034698,64.45922336050778,1487.5018860214304,117.3415121051008,1453.1659070124501,90.90036773280428
0,297,1427.0283285453036,67.32883607199562,1499.4432370771242,122.49724207134157,1463.235782811214,94.9130390716686
0,298,1439.2313887594198,70.31600371132538,1511.3405908881962,125.04320262132188,1475.285989823808,97.67960316632363
0,299,1448.7177229091456,72.71953195409905,1522.459103733061,128.53806918886346,1485.5884133211034,100.62880057148126
0,300,1452.048335742454,73.57529087286035,1526.487914910866,129.78539121251015,1489.26812532666,101.68034104268526
0,301,1458.0479422259243,75.78818571813028,1536.4175765284322,134.7286786475512,1497.2327593771784,105.25843218284074
0,302,1465.960103489775,78.51546901314009,1547.7145775370723,139.76036682287406,1506.8373405134237,109.13791791800708
0,303,1478.6399268561906,81.44689258512989,1560.6630673320171,142.92269179681136,1519.651497094104,112.18479219097063
0,304,1491.144171520266,84.46676493080341,1576.4262186575472,147.9309514170581,1533.7851950889067,116.19885817393076
0,305,1501.9039842368443,88.1426230517344,1590.8555664419628,154.27155512354517,1546.3797753394035,121.20708908763979
0,306,1506.2032645578884,89.51190691106108,1595.8560841186434,156.0068134944654,1551.029674338266,122.75936020276325
0,307,1516.9082256392257,92.54226477890174,1608.088028434135,159.77473807280614,1562.4981270366802,126.15850142585394
0,308,1529.5891836575615,94.93419091516961,1624.3933657756288,164.35374755037668,1576.9912747165952,129.64396923277314
0,309,1542.8599837136614,98.36257461564585,1641.0562566420358,169.87756872325838,1591.9581201778487,134.1200716694521
0,310,1557.57766259746,102.19510703125178,1660.5215068607874,177.0563032176566,1609.0495847291236,139.62570512445419
0,311,1573.755527729171,107.44747820500761,1679.424366617734,184.2138777428562,1626.5899471734524,145.8306779739319
0,312,1579.788077280155,109.43762290466383,1686.5170352759126,186.90432159273763,1633.152556278034,148.17097224870074
0,313,1591.8270196024346,112.04886856512354,1702.6335972115494,192.3114926435452,1647.230308406992,152.18018060433437
0,314,1605.4333230222128,114.90664083398471,1721.084099020547,198.76930479557848,1663.25871102138,156.8379728147816
0,315,1624.895831808858,120.40606113847942,1740.9158897764949,204.35982955189235,1682.9058607926763,162.38294534518587
0,316,1643.880775381099,125.71011232092755,1764.9956897340965,212.84815586832997,1704.4382325575978,169.27913409462877
0,317,1663.8980370510856,132.15279076263977,1790.9850357982555,223.67232890864608,1727.4415364246706,177.91255983564292
0,318,1671.4463768170272,134.58944093305578,1800.7402960605518,227.77649298659387,1736.0933364387895,181.18296695982482
0,319,1686.8924773148042,138.62711299206904,1821.8316163623451,236.24465764752023,1754.3620468385748,187.43588531979464
0,320,1707.7513925741202,145.19753494056363,1847.554480281767,245.75969051518558,1777.6529364279436,195.4786127278746
0,321,1731.1981936952852,154.06477154202207,1876.072839204617,257.6336148519558,1803.635516449951,205.84919319698895
0,322,1760.568848791367,163.8195565082862,1907.0603980604542,267.8630614995643,1833.8146234259107,215.84130900392526
0,323,1776.0053426920097,170.73833864746328,1929.084959756586,281.3179866606673,1852.5451512242978,226.02816265406528
0,324,1782.035604581976,173.31336978421163,1936.8625354904718,286.9919900171325,1859.449070036224,230.15267990067207
0,325,1784.5217468939002,174.15868455479279,1938.5835430487155,288.98215585948697,1861.552644971308,231.57042020713988
0,326,1785.542295665891,174.3135100108902,1937.9676912153727,289.4899849232305,1861.754993440632,231.90174746706037
0,327,1786.7300102323213,174.21529838359208,1936.4774497901285,288.79276378978136,1861.6037300112248,231.50403108668672
0,328,1787.2056239630049,174.026223736331,1934.833907909232,288.28396749805535,1861.0197659361183,231.15509561719318
0,329,1787.4283753113118,173.8251547859443,1933.2674434162195,287.88765842638315,1860.3479093637657,230.85640660616372
0,330,1787.5462487621662,173.63083142718276,1931.8168900883145,287.55311030966885,1859.6815694252405,230.5919708684258
0,331,1788.3302008858554,174.1046766516526,1929.7804769930672,286.60492169821754,1859.0553389394613,230.35479917493507
0,332,1788.2005586617865,174.17923673465606,1928.685126093843,286.7346001056675,1858.442842377815,230.45691842016177
0,333,1788.1747675068902,174.1263655564984,1927.7003638025694,286.66368259561295,1857.93756565473,230.39502407605568
0,334,1788.518776417918,174.02697061264672,1926.442153681978,285.86145465862853,1857.480465049948,229.94421263563763
0,335,1788.6119769787847,173.91404665560367,1925.5017608357368,285.4452344574453,1857.0568689072607,229.67964055652448
