,Frame,xmin,ymin,xmax,ymax,xmid,ymid
0,90,1874.6899311184243,54.220444646872956,1915.5145153503054,95.66133394061887,1895.1022232343648,74.94088929374591
0,91,1869.2845846585428,54.75528451116156,1908.376565092414,93.37635454203706,1888.8305748754783,74.06581952659931
0,92,1861.9741052568072,53.399378846493136,1901.3515771564005,90.44587195316302,1881.6628412066038,71.92262539982808
0,93,1854.6560819937908,52.995030994408424,1894.9837350557104,88.88844818590243,1874.8199085247506,70.94173959015544
0,94,1841.3025907819151,50.70144388951398,1885.462784774287,88.4801365544064,1863.3826877781012,69.59079022196019
0,95,1837.0441355543655,49.9582270764308,1883.0957648551625,87.6866783830786,1860.0699502047642,68.8224527297547
0,96,1828.8659742504813,49.043526453393,1877.178826557567,86.79032166312501,1853.0224004040242,67.91692405825901
0,97,1818.7017697107162,49.42998088772083,1865.7149771448185,84.47973914847671,1842.2083734277674,66.95486001809877
0,98,1807.7351837280705,48.2342511866064,1856.222647951612,83.01283452659789,1831.9789158398412,65.62354285660214
0,99,1795.6072396904324,47.15808554441429,1847.3390059255125,83.23398914069713,1821.4731228079725,65.19603734255571
0,100,1788.133246617682,46.37519022154921,1839.267101753862,82.0340887801114,1813.700174185772,64.20463950083031
0,111,1704.8576494273,35.04411616307375,1755.0848051551561,68.99736876054232,1729.971227291228,52.020742461808034
0,112,1695.2053374460768,34.024282423260445,1745.6086060371183,67.26009944996608,1720.4069717415975,50.64219093661326
0,113,1691.710688859644,33.68563327351676,1742.6997919905502,66.67490975533875,1717.2052404250971,50.18027151442775
0,114,1685.4141721657497,33.59472571164305,1737.1770625824493,66.5026685400274,1711.2956173740995,50.048697125835226
0,115,1679.658335065937,31.596158101999627,1731.7655159852118,64.48388494052315,1705.7119255255743,48.040021521261394
0,116,1672.858434861077,30.648268726227098,1724.6202032756696,63.3179076234468,1698.7393190683733,46.98308817483695
0,117,1666.1319440323794,29.935841116240717,1716.9822802939032,61.246667119697335,1691.5571121631413,45.59125411796903
0,118,1657.1144661523508,29.004320307539196,1709.1565726020663,60.68567724417724,1683.1355193772085,44.844998775858215
0,119,1653.9511246057286,28.69407870681168,1706.7016028404003,60.50115540219127,1680.3263637230643,44.59761705450148
0,120,1647.766310918069,27.947422361817303,1700.0164329544211,59.14593294090804,1673.891371936245,43.54667765136267
0,121,1641.2335382375816,27.705691660344996,1694.2818343663057,59.354872860981374,1667.7576863019435,43.530282260663185
0,122,1632.9479600044833,26.978708138403633,1686.5320084216753,58.80020550855771,1659.7399842130794,42.88945682348067
0,123,1627.3464522858228,24.748724002132533,1680.6432814994187,55.98002321749517,1653.9948668926208,40.36437360981385
0,124,1620.125882700531,24.607576207818916,1671.451067117462,54.28655653439458,1645.7884749089965,39.44706637110674
0,125,1617.9916713846917,24.603801949134244,1668.8179473604898,53.71153315281424,1643.4048093725908,39.15766755097424
0,126,1614.8549184896515,24.630403261378994,1663.2776948578444,52.19560719448061,1639.066306673748,38.4130052279298
0,127,1609.271622718301,23.985190023653832,1656.7896437980528,51.03523567047769,1633.0306332581767,37.51021284706576
0,129,1593.469540766897,22.95967007572414,1644.1803346643712,51.56589633065243,1618.824937715634,37.262783203188285
0,130,1586.1177226096495,22.112718812643124,1638.2375277168624,51.58622862694675,1612.177625163256,36.849473719794936
0,131,1583.6101494616516,21.81871120734411,1636.171259415007,51.605265103829154,1609.8907044383293,36.71198815558663
0,132,1579.0815926194277,21.073839110760083,1630.8939824438864,50.325912875549236,1604.987787531657,35.69987599315466
0,133,1573.3913624256618,20.45552471394391,1625.0225496676842,49.60516412217106,1599.206956046673,35.03034441805748
0,136,1554.1665083464522,17.17991684324295,1608.0278350198855,47.937379972080066,1581.0971716831689,32.55864840766151
0,137,1552.271490468126,16.811896452568742,1605.9481176027004,47.758128952744656,1579.1098040354132,32.2850127026567
0,138,1547.7382787174947,17.34708232306575,1601.3252884952842,48.35936646544987,1574.5317836063896,32.85322439425781
0,139,1542.0936413308361,16.260394221080325,1594.0385127266966,46.6382027704498,1568.0660770287664,31.449298495765063
0,140,1534.8957066932212,15.209093126505287,1588.8264345077064,47.32943666184213,1561.8610706004638,31.26926489417371
0,141,1530.306169063514,14.18609578169664,1583.1909287645178,46.298578338097585,1556.7485489140158,30.24233705989711
0,142,1524.6370602771415,13.467609365179754,1577.8120888663886,45.7562876007485,1551.224574571765,29.611948482964127
0,144,1520.077423184417,12.842312709042046,1568.353330970579,42.43460901428987,1544.215377077498,27.63846086166596
0,145,1515.627970102255,12.058987979021918,1561.7083204612115,40.49670893036354,1538.6681452817334,26.27784845469273
0,146,1510.6189348050452,11.401300166649587,1556.3391484368733,39.61673590231794,1533.4790416209594,25.509018034483766
0,158,1461.7305598593396,7.932825063013828,1506.8718548678087,34.91110648509079,1484.3012073635741,21.42196577405231
0,159,1456.4281488941824,5.12393549591838,1504.2306485877662,33.444979005622095,1480.3293987409743,19.284457250770238
0,160,1449.8471974419313,4.180195426460763,1498.259439325438,32.94798936409221,1474.0533183836847,18.564092395276486
0,161,1447.509366990606,3.8403074577291285,1496.0987130598414,32.780193962987994,1471.8040400252237,18.31025071035856
0,162,1443.1411283267582,3.73583109059404,1491.22356065867,32.73935691279744,1467.182344492714,18.23759400169574
0,163,1438.7734504791383,3.1796060758915132,1486.971492957772,32.25280063544146,1462.872471718455,17.716203355666487
0,169,1411.268534771062,1.8752591379185013,1455.195481720116,28.07708853304396,1433.232008245589,14.97617383548123
0,170,1406.3847408933673,1.1339930892143517,1449.2361276280747,26.41358491760539,1427.810434260721,13.77378900340987
0,171,1401.915469894899,0.7041349842696629,1444.3051861898318,25.71127735725134,1423.1103280423654,13.207706170760503
